file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	-0.3025127483476139	0.39366718309377957	-0.5719575209827527	1490	0	-0.3025127483476139
ja	Japanese	-0.19413840470940893	0.39612444760050336	-0.17749083445256217	81271	0	-0.19413840470940893
zh	Chinese	-0.31883135662729367	0.25637666271686765	-0.6121265918315966	24325	0	-0.31883135662729367
en	English	-0.3576184950954762	0.6079193407162768	-0.5356396054723522	4923	0	-0.3576184950954762
es	Spanish	-0.37898505416447564	0.30272293279606566	-0.7740900047143614	1400	0	-0.37898505416447564
