file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	0.5838312775041637	0.4215447685966769	0.7419349894323648	1490	0	0.5838312775041637
ja	Japanese	0.6489126014580614	0.431121800893962	0.8909282838694975	81271	0	0.6489126014580614
zh	Chinese	0.4806038397660336	0.27145065141000446	0.8047382369798944	24325	0	0.4806038397660336
en	English	0.7272084640720449	0.6336268840396233	0.8019812069009307	4923	0	0.7272084640720449
es	Spanish	0.4511954286217254	0.3179090501792332	0.6227638800083218	1400	0	0.4511954286217254
