file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.3185108552879393	0.5887392275781039	0.5234002681477338	570	0	-0.3185108552879393
es	Spanish	-0.32155966744459125	0.3632642898661447	0.5777997521791594	593	0	-0.32155966744459125
ja	Japanese	-0.2788278465000011	0.4567093398479337	0.5985652655538701	570	0	-0.2788278465000011
