file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.40008946218035885	0.4011859110039492	0.7321970178535718	38130	0	-0.40008946218035885	-0.4000894621803587	0.0	-0.4635131301960535	0.0	-0.6489669899719328	0.0
es	Spanish	-0.5991986709008077	0.6592344637356293	0.7705239709115999	45190	0	-0.5991986709008077	-0.599198670900808	0.0	-0.6268705119015584	0.0	-0.8141933278148525	0.0
zh	Chinese	-0.4661664886241367	0.34091743314379885	0.6781729662697554	12576	0	-0.4661664886241367	-0.4661664886241366	0.0	-0.30915715917063746	0.0	-0.4469717988760599	0.0
