file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.40255911900391295	0.5871386722766481	0.6164773084185544	570	0	-0.40255911900391295	-0.40255911900391284	1.2860760690229121e-23	-0.5735278521170066	3.7941350801258517e-90	-0.7627140468320556	1.363242349304628e-109
es	Spanish	-0.3441011913352542	0.3630728296283555	0.6099004489923973	593	0	-0.3441011913352542	-0.34410119133525446	6.3229125389634885e-18	-0.4250499354184589	4.021624092896471e-52	-0.5911202753657276	3.7382269607444415e-57
ja	Japanese	-0.2787021085547113	0.45627043078236584	0.5968339113874676	570	0	-0.2787021085547113	-0.2787021085547112	1.2528039167575434e-11	-0.49308093126073205	3.8863515782626035e-67	-0.6729631513636527	2.0476613068344176e-76
