file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	0.32236548300948126	0.3914322420059989	0.5776654895172204	1490	0	0.32236548300948126
ja	Japanese	0.20011466076600243	0.39633067214028106	0.44440113445453205	81271	0	0.20011466076600243
zh	Chinese	0.18228140864709338	0.26381692534690704	0.5080443686499067	24325	0	0.18228140864709338
en	English	0.3078437528001053	0.6348881462109957	0.5827506590543612	4923	0	0.3078437528001053
es	Spanish	0.3232032264832642	0.3000586253381219	0.6561335330184455	1400	0	0.3232032264832642
