file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.6088766249566354	0.39678513452698594	0.9397453071026005	38130	0	-0.6088766249566354	-0.6088766249566349	0.0	-0.4570207603097055	0.0	-0.641365096835653	0.0
es	Spanish	-0.7788930986798374	0.6626909455110966	0.9276722482410581	45190	0	-0.7788930986798374	-0.7788930986798368	0.0	-0.6199978271666652	0.0	-0.808044243327343	0.0
zh	Chinese	-0.4404563861737654	0.34248873303809313	0.6134827144412476	12576	0	-0.4404563861737654	-0.44045638617376537	0.0	-0.3212752268496636	0.0	-0.4631870361956761	0.0
