file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.5996256092574975	0.4088940912986526	0.8528095841993683	38130	0	-0.5996256092574975
es	Spanish	-0.7843799805933221	0.668039010344762	0.9170333331104384	45190	0	-0.7843799805933221
zh	Chinese	-0.525983382488844	0.340259440893558	0.8132173523836889	12576	0	-0.525983382488844
