file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	0.6550152900529373	0.4287428322924377	0.9624003879195135	1490	0	0.6550152900529373
ja	Japanese	0.6263520408961453	0.39619095512154723	0.9725188550960929	81271	0	0.6263520408961453
zh	Chinese	0.4504253534418648	0.25629878172825227	0.8831645025434852	24325	0	0.4504253534418648
en	English	0.7731903037174366	0.6059398656877792	0.9828917445106689	4923	0	0.7731903037174366
es	Spanish	0.5445655589675413	0.30068925061537843	0.9741072464953321	1400	0	0.5445655589675413
