file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.681614096120065	0.6001424276258115	0.7762345909371816	570	0	-0.681614096120065
es	Spanish	-0.565460547899804	0.38845653981934103	0.763651922245779	593	0	-0.565460547899804
ja	Japanese	-0.4322420928063913	0.43698039120688037	0.6978902173111368	570	0	-0.4322420928063913
