file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.4754564501287846	0.3957516855568183	0.7054930172894407	38130	0	-0.4754564501287846
es	Spanish	-0.6922626907476339	0.6594594926244286	0.8236123439449377	45190	0	-0.6922626907476339
zh	Chinese	-0.5166266983058903	0.3552740142906735	0.7025392755327179	12576	0	-0.5166266983058903
