file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.6365409413049714	0.40572511070371187	0.9907476623974297	38130	0	-0.6365409413049714	-0.6365409413049716	0.0	-0.47894606082085417	0.0	-0.6657931087420571	0.0
es	Spanish	-0.8226032546444599	0.6786482850064142	0.9924648514885215	45190	0	-0.8226032546444599	-0.822603254644459	0.0	-0.6437929207313277	0.0	-0.8251457096074346	0.0
zh	Chinese	-0.5799009566395924	0.3430863652929754	0.9433596744394032	12576	0	-0.5799009566395924	-0.5799009566395924	0.0	-0.4488687024718254	0.0	-0.623749513158258	0.0
