file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.3056690564934174	0.5838602548220742	0.47458491480768394	570	0	-0.3056690564934174	-0.3056690564934173	8.584518916630797e-14	-0.5498840797740623	5.067740834381033e-83	-0.7341385462160681	1.4456754259714767e-97
es	Spanish	-0.16603723144015134	0.3664650694477667	0.37576424581727297	593	0	-0.16603723144015134	-0.1660372314401513	4.8451318822571934e-05	-0.42346917599881634	9.50738102959715e-52	-0.5895427716020061	8.723496811583625e-57
ja	Japanese	-0.2460812062422079	0.4414174203570599	0.4759211327693521	570	0	-0.2460812062422079	-0.246081206242208	2.616537237834535e-09	-0.457187025518639	5.635183250016402e-58	-0.6315122764717436	9.180129316927235e-65
