file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.2453730400849654	0.39382812802174316	0.36902660199300397	38130	0	-0.2453730400849654
es	Spanish	-0.4922824640723384	0.6576221279075786	0.604368960960384	45190	0	-0.4922824640723384
zh	Chinese	-0.2795998254072532	0.33548541783574914	0.3676919294316054	12576	0	-0.2795998254072532
