file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.14852182049186313	0.6287624442859712	-0.4531428034904481	570	0	0.14852182049186313
es	Spanish	0.2677320781682468	0.3937679881884112	-0.663589442518015	593	0	0.2677320781682468
ja	Japanese	0.24816022835901938	0.45226891214162057	-0.18194461359135475	570	0	0.24816022835901938
