file	language	correlation	corr_tubelex	n	n_missing	corr_without_missing
spanish_lcp_labels	Spanish	-0.5178060126157735	0.8047227341459352	593	199	-0.3918734506696972
english_lcp_labels	English	-0.6393783426211085	0.8322047227781113	570	124	-0.5147580971064787
japanese_lcp_labels	Japanese	-0.5741940051467735	0.8500438246224462	570	153	-0.4758310316360726
