file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.06595307037508927	0.3970437460212246	0.1967399204095244	38130	0	-0.06595307037508927	-0.06595307037508924	4.979710855492768e-38	-0.4746115925005717	0.0	-0.6607481581277018	0.0
es	Spanish	-0.05369935851895531	0.6591432845419818	0.11411442305812708	45190	0	-0.05369935851895531	-0.05369935851895526	3.198404708584756e-30	-0.6312305060267003	0.0	-0.814495764036027	0.0
zh	Chinese	-0.12274731470359933	0.3386782628409509	0.36383918440427676	12576	0	-0.12274731470359933	-0.12274731470359927	2.037386970635053e-43	-0.435081722782395	0.0	-0.6102750763993067	0.0
