file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.16192632159333778	0.4041774520011684	0.40772037235701114	38130	0	-0.16192632159333778
es	Spanish	-0.21382377460228733	0.6636369963198713	0.35319838467418546	45190	0	-0.21382377460228733
zh	Chinese	-0.21502389839106623	0.3418381618069305	0.5337125514968998	12576	0	-0.21502389839106623
