file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	0.5739976224585784	0.39362438218180873	0.865954147131304	1490	0	0.5739976224585784
ja	Japanese	0.46576113257497004	0.3943730661174488	0.8152905051189602	81271	0	0.46576113257497004
zh	Chinese	0.5037395770340518	0.2763059326359639	0.845740880052974	24325	0	0.5037395770340518
en	English	0.5462612352104186	0.6340121574311406	0.8295962099435426	4923	0	0.5462612352104186
es	Spanish	0.4837286865923179	0.2981045665175791	0.897847670245769	1400	0	0.4837286865923179
