file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.7133263387115304	0.5890258984774621	0.8745709735323267	570	0	-0.7133263387115304	-0.7133263387115301	9.533958618397718e-90	-0.5614611154087913	1.7907795827553927e-86	-0.7525459801939164	3.999608670763548e-105
es	Spanish	-0.5363435972352069	0.36476877279921927	0.8430994408128363	593	0	-0.5363435972352069	-0.5363435972352072	1.7907235995024003e-45	-0.42410845370528943	6.716064709589913e-52	-0.5898276894794684	7.488076773391548e-57
ja	Japanese	-0.5492327865268646	0.43538721228396904	0.838001191781381	570	0	-0.5492327865268646	-0.5492327865268645	3.1525921242679405e-46	-0.4839980537423905	9.385543284851148e-65	-0.6639324853287917	1.0213257576699838e-73
