file	language	correlation	corr_tubelex	n	n_missing	corr_without_missing
spanish_lcp_labels	Spanish	-0.5877020930900111	0.9765735366661256	593	5	-0.5853832350753745
english_lcp_labels	English	-0.761265334111746	0.9998741659873932	570	7	-0.7614330997747392
