file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.3308788480618584	0.5817308069804181	0.4846352636191597	570	0	-0.3308788480618584	-0.33087884806185824	4.984325577612536e-16	-0.36655494033053404	6.86577054412762e-38	-0.5146251475615238	7.304748282852213e-40
es	Spanish	-0.18467256817143152	0.36468264498089764	0.38284488255868193	593	0	-0.18467256817143152	-0.18467256817143166	5.994810306520063e-06	-0.32398594164057326	5.236512893391562e-31	-0.46458839575957156	4.390038644552872e-33
ja	Japanese	-0.23177127635521969	0.43799515586479165	0.42148253303426686	570	0	-0.23177127635521969	-0.23177127635521988	2.1719556974765684e-08	-0.19735214884994207	4.25334004044119e-12	-0.28601034086727345	3.4194561097865574e-12
