file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.2669961379313145	0.3943436279107966	-0.46389660966605506	38130	0	0.2669961379313145
es	Spanish	0.41939616725699896	0.6664308392267337	-0.6090044884859946	45190	0	0.41939616725699896
zh	Chinese	0.288163105125815	0.3313841930247903	-0.553649128622892	12576	0	0.288163105125815
