file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	0.612823482744373	0.4081089674864329	0.8746326145352167	1490	0	0.612823482744373
ja	Japanese	0.5890139551184188	0.39437291962602083	0.8906967993302451	81271	0	0.5890139551184188
zh	Chinese	0.37683728884370804	0.26569072197306476	0.5892810975130555	24325	0	0.37683728884370804
en	English	0.7960020732041454	0.6374764104082058	0.9512580388130797	4923	0	0.7960020732041454
es	Spanish	0.5067115410178097	0.2978473940815187	0.9256972452352421	1400	0	0.5067115410178097
