file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.4575670512925245	0.3956076703016448	0.6768096349915963	38130	0	-0.4575670512925245	-0.45756705129252456	0.0	-0.3694906189673552	0.0	-0.5310334409843517	0.0
es	Spanish	-0.6876819248954831	0.6598113457177389	0.8144696626244012	45190	0	-0.6876819248954831	-0.6876819248954825	0.0	-0.5643428567367108	0.0	-0.7577762002776681	0.0
zh	Chinese	-0.49733805922071506	0.35395579611321604	0.6646340252355909	12576	0	-0.49733805922071506	-0.49733805922071517	0.0	-0.3566296199873811	0.0	-0.5117899203947746	0.0
