file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.674042609571385	0.5923686222788893	0.7949719366666559	570	0	-0.674042609571385	-0.6740426095713848	9.601557075305138e-77	-0.45207989008079413	1.0295775358674042e-56	-0.6201728601569465	7.058259507632465e-62
es	Spanish	-0.5218888085626375	0.3712463162948808	0.7626265961115715	593	0	-0.5218888085626375	-0.521888808562638	9.803840369720027e-43	-0.38821591629458085	8.966963967463456e-44	-0.5482848944499414	7.739203194737858e-48
ja	Japanese	-0.4454731470428367	0.4376787698891924	0.7243527784935991	570	0	-0.4454731470428367	-0.4454731470428367	3.886774797199506e-29	-0.34497658350738136	9.206409531483865e-34	-0.48695859221924326	2.8237898016692513e-35
