file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.43013451049430806	0.5864899774149595	0.6460743374301503	570	0	-0.43013451049430806
es	Spanish	-0.3767518823116475	0.36278423425754125	0.6556269491175758	593	0	-0.3767518823116475
ja	Japanese	-0.323685971565807	0.45528308771949966	0.6513753357837153	570	0	-0.323685971565807
