file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
id	Indonesian	0.42040827784546364	0.3992711965028195	0.5378949188599804	1490	0	0.42040827784546364	0.42040827784546375	7.060923660526292e-65	0.34110867937227524	1.695493156104451e-86	0.4927825596200063	5.4942668776074534e-92
ja	Japanese	0.5516491642429759	0.40280029400995987	0.7623482175826691	81271	0	0.5516491642429759	0.5516491642429763	0.0	0.44576049926674416	0.0	0.6245427095401369	0.0
zh	Chinese	0.41126869747113226	0.2701620431202686	0.6317546412967123	24325	0	0.41126869747113226	0.4112686974711323	0.0	0.2918970463543582	0.0	0.4249759919455063	0.0
en	English	0.5965840463975557	0.6309713324166967	0.5955484825209887	4923	0	0.5965840463975557	0.5965840463975559	0.0	0.42517178183169996	0.0	0.5951722460861333	0.0
es	Spanish	0.3185310888281169	0.3040622558764041	0.4542651350700696	1400	0	0.3185310888281169	0.31853108882811726	2.2141700754221613e-34	0.21680987066518081	9.27049571351134e-34	0.3202539363818803	9.350987786566827e-35
