file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.7754353165165375	0.6005167162487093	0.9762231286090087	570	0	-0.7754353165165375	-0.7754353165165375	1.6522584106097174e-115	-0.5628046542514334	7.044070330984026e-87	-0.7515356597142879	1.0814999948387047e-104
es	Spanish	-0.5900588341215878	0.3621516004276003	0.9778830887597214	593	0	-0.5900588341215878	-0.5900588341215879	6.614824343629462e-57	-0.4135429367019429	1.962799064074898e-49	-0.5788914744845809	2.3629797665405966e-54
ja	Japanese	-0.638995025407984	0.435327287099461	0.9680625875141327	570	0	-0.638995025407984	-0.6389950254079845	9.81236038269992e-67	-0.4849896601233252	5.180902815145031e-65	-0.6613474763464015	5.809937348528119e-73
