file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.6566842177719203	0.6302407199738318	0.633834265758682	570	0	-0.6566842177719203
es	Spanish	-0.5772525185038022	0.4152623421953745	0.6752247566132005	593	0	-0.5772525185038022
ja	Japanese	-0.2686559532886923	0.4363745162416407	0.4503326705177395	570	0	-0.2686559532886923
