file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.6155675739548903	0.3937800644631583	0.976613772907967	38130	0	-0.6155675739548903	-0.6155675739548903	0.0	-0.4642483846838868	0.0	-0.6494062168731529	0.0
es	Spanish	-0.7984039088082311	0.6594531111407769	0.9721445076218455	45190	0	-0.7984039088082311	-0.7984039088082314	0.0	-0.6302453762362743	0.0	-0.8124264835583069	0.0
zh	Chinese	-0.5147107390216704	0.3301235132644783	0.8910304719168517	12576	0	-0.5147107390216704	-0.5147107390216709	0.0	-0.4069669942467168	0.0	-0.5770652148465064	0.0
