file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
id	Indonesian	0.5622574561488377	0.416346209172592	0.7164080142523134	1490	0	0.5622574561488377	0.5622574561488376	6.077102944973536e-125	0.3804742216666498	3.869735280354812e-107	0.5461444765962558	1.337650659801882e-116
ja	Japanese	0.6360116046957376	0.42395419377018895	0.8740056715888722	81271	0	0.6360116046957376	0.6360116046957367	0.0	0.45970992255198373	0.0	0.638747996914946	0.0
zh	Chinese	0.4597768733819396	0.2655261536328657	0.7920235061120293	24325	0	0.4597768733819396	0.45977687338193995	0.0	0.3330434936302281	0.0	0.48019122893554045	0.0
en	English	0.6920701067220811	0.6214087543601409	0.7827060252727758	4923	0	0.6920701067220811	0.6920701067220808	0.0	0.4841706550754518	0.0	0.6670856414214245	0.0
es	Spanish	0.3941774917181939	0.30518924027737715	0.5951590312785753	1400	0	0.3941774917181939	0.3941774917181939	2.9479049407411868e-53	0.2516684962698147	6.895000474955642e-45	0.3685495213426947	2.7792725938237914e-46
