file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.5762376515967217	0.5804787587012277	0.7321781910461794	570	0	-0.5762376515967217
es	Spanish	-0.4483484886446645	0.36323584296962463	0.7041348639748215	593	0	-0.4483484886446645
ja	Japanese	-0.4422891215033883	0.4363108734578899	0.7028827153921549	570	0	-0.4422891215033883
