file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.6687927185281535	0.598402568181652	0.7613670116003372	570	0	-0.6687927185281535
es	Spanish	-0.589966853562191	0.40093869654001757	0.7693571361352879	593	0	-0.589966853562191
ja	Japanese	-0.46141738563196033	0.43603003932130224	0.7257175965475146	570	0	-0.46141738563196033
