file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	0.38449723623534665	0.3906331027427036	0.6608694564011193	1490	0	0.38449723623534665
ja	Japanese	0.22209581848422097	0.3962846754095892	0.47693987795116755	81271	0	0.22209581848422097
zh	Chinese	0.2229183189056853	0.26532614246055364	0.5919776678808859	24325	0	0.2229183189056853
en	English	0.37111591378645065	0.6377742728076159	0.6581742980881087	4923	0	0.37111591378645065
es	Spanish	0.343442933554848	0.30029468186527963	0.6934411545372109	1400	0	0.343442933554848
