file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.04729858319931369	0.39371782081446394	-0.09215037382890913	38130	0	0.04729858319931369
es	Spanish	0.022097180892286638	0.6576553390578973	-0.03510601650687113	45190	0	0.022097180892286638
zh	Chinese	0.05218708631563494	0.33008827429447674	-0.09157574572705643	12576	0	0.05218708631563494
