file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.171138257643589	0.3939339643355886	0.2447966585980616	38130	0	-0.171138257643589
es	Spanish	-0.47484820094552965	0.6576324216366805	0.581324752058447	45190	0	-0.47484820094552965
zh	Chinese	-0.2522440259400677	0.3356242977285019	0.31613605382479876	12576	0	-0.2522440259400677
