file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.29674644908017533	0.39476566990108153	-0.5193506321210537	38130	0	0.29674644908017533
es	Spanish	0.5100463431671916	0.67068715657867	-0.7259215489332284	45190	0	0.5100463431671916
zh	Chinese	0.3519015296467572	0.33314827537515446	-0.6827365848316249	12576	0	0.3519015296467572
