file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.08941512895786709	0.39398120410370563	-0.11184724809588753	38130	0	0.08941512895786709
es	Spanish	-0.2799028064398651	0.657851853570188	0.3628526729383861	45190	0	-0.2799028064398651
zh	Chinese	0.031120704331640308	0.3303113034600105	-0.08007315127099025	12576	0	0.031120704331640308
