file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.5670515203524924	0.4022046943382006	0.8190019479460663	38130	0	-0.5670515203524924	-0.5670515203524923	0.0	-0.41047364829632205	0.0	-0.5852932167934897	0.0
es	Spanish	-0.7609653547872246	0.6635994773757496	0.8960119397361486	45190	0	-0.7609653547872246	-0.7609653547872249	0.0	-0.5932230376397081	0.0	-0.7873214230412278	0.0
zh	Chinese	-0.5498546600819646	0.35176657995144567	0.8048304701373374	12576	0	-0.5498546600819646	-0.5498546600819647	0.0	-0.3862499417707258	0.0	-0.5507459812691152	0.0
