file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.22648167084909757	0.3947189641332619	-0.31044239381531064	38130	0	0.22648167084909757
es	Spanish	-0.12422855348900572	0.6582363479728479	0.18341366166980447	45190	0	-0.12422855348900572
zh	Chinese	0.180919929696205	0.33053932127511554	-0.2793556244866274	12576	0	0.180919929696205
