file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.4471920282177915	0.39493590805818946	0.669598181292271	38130	0	-0.4471920282177915	-0.4471920282177914	0.0	-0.3577938775992667	0.0	-0.5164920164655451	0.0
es	Spanish	-0.6712483512162319	0.6590495713070251	0.7996921585287275	45190	0	-0.6712483512162319	-0.6712483512162319	0.0	-0.5712112770189193	0.0	-0.7686593334797169	0.0
zh	Chinese	-0.48090666679007116	0.3521600607002322	0.6377853509431547	12576	0	-0.48090666679007116	-0.4809066667900713	0.0	-0.32973108191384	0.0	-0.476976969554145	0.0
