file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.32796460129352417	0.3940676121589083	0.4929456009131256	38130	0	-0.32796460129352417	-0.32796460129352406	0.0	-0.4532108302687995	0.0	-0.6367546531987559	0.0
es	Spanish	-0.5663252375365582	0.6577171967945638	0.6893083988304985	45190	0	-0.5663252375365582	-0.5663252375365582	0.0	-0.6289101596134005	0.0	-0.8174901934173429	0.0
zh	Chinese	-0.3782413695343076	0.3394449306819286	0.5138367650442325	12576	0	-0.3782413695343076	-0.3782413695343075	0.0	-0.39302338603961195	0.0	-0.5595033326404437	0.0
