file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	0.5544974108802982	0.42074215159709794	0.6793886293893072	1490	0	0.5544974108802982
ja	Japanese	0.6391624861589855	0.4294733786092062	0.8602600083547944	81271	0	0.6391624861589855
zh	Chinese	0.4818937699382028	0.27886618397738605	0.758157115243323	24325	0	0.4818937699382028
en	English	0.704762333838863	0.6489168117287354	0.7147178511362434	4923	0	0.704762333838863
es	Spanish	0.3876118824900783	0.3066280420015227	0.5680478388462624	1400	0	0.3876118824900783
