file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	-0.27270548550478674	0.4049319262526567	-0.5975102105243089	1490	0	-0.27270548550478674
ja	Japanese	-0.20892428229416699	0.39296782094501337	-0.2360478034855542	81271	0	-0.20892428229416699
zh	Chinese	-0.3109395721163823	0.2585377337610558	-0.6831773959787478	24325	0	-0.3109395721163823
en	English	-0.33335870274641904	0.6112104413465114	-0.5274850227577879	4923	0	-0.33335870274641904
es	Spanish	-0.34993702471821425	0.30689398860702544	-0.7542917760036378	1400	0	-0.34993702471821425
