file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	-0.3025127483476139	0.39366718309377957	-0.5719575209827527	1490	0	-0.3025127483476139
ja	Japanese	-0.1941384023260301	0.3961244487294503	-0.17749081976609357	81271	0	-0.1941384023260301
zh	Chinese	-0.31883135662729367	0.25637666271686765	-0.6121265918315966	24325	0	-0.31883135662729367
en	English	-0.3576180119401541	0.6079192835364097	-0.535638591615633	4923	0	-0.3576180119401541
es	Spanish	-0.3789850666769978	0.30272293002782313	-0.7740900046766289	1400	0	-0.3789850666769978
