file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.782089935688717	0.6108311506538773	0.9806149745962505	570	0	-0.782089935688717	-0.7820899356887168	9.238406544093974e-119	-0.5720854191387325	1.0631553122819595e-89	-0.7622370595502357	2.2343387685782006e-109
es	Spanish	-0.6295231105951282	0.4036021711179729	0.9851299900821048	593	0	-0.6295231105951282	-0.6295231105951281	8.884615880624678e-67	-0.42657284316225624	1.7560239317394505e-52	-0.5931420904132904	1.2531689961060541e-57
ja	Japanese	-0.655533238296523	0.4361733281131065	0.9831919606672443	570	0	-0.655533238296523	-0.6555332382965233	2.7238245008894113e-71	-0.4902441751457478	2.180818488373735e-66	-0.669826557888438	1.815998491242865e-75
