file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.37992079071180174	0.4019290747766766	0.708199148510466	38130	0	-0.37992079071180174
es	Spanish	-0.5685574442499807	0.6600970081787363	0.7422744149134128	45190	0	-0.5685574442499807
zh	Chinese	-0.558498872649378	0.34558483208784163	0.8622029307769732	12576	0	-0.558498872649378
