file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.4851364258610696	0.3946409264892303	0.7386850552963512	38130	0	-0.4851364258610696
es	Spanish	-0.715583907877254	0.6590091025903373	0.858820239436094	45190	0	-0.715583907877254
zh	Chinese	-0.4937632662661239	0.3410850359571156	0.7356784165574048	12576	0	-0.4937632662661239
