file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.35635958391145817	0.5839693411426707	0.5388447752080449	570	0	-0.35635958391145817	-0.356359583911458	1.6472177665167355e-18	-0.5617009889010737	1.5305010320611532e-86	-0.7514708955897668	1.1525195475701509e-104
es	Spanish	-0.2632216328399603	0.3643212973872211	0.5027124108013445	593	0	-0.2632216328399603	-0.2632216328399605	7.439725046123285e-11	-0.4108114774106487	8.32354944060741e-49	-0.5738728643987503	3.0833993134728636e-53
ja	Japanese	-0.2965228988216777	0.4371743153144242	0.5047412976456725	570	0	-0.2965228988216777	-0.29652289882167776	4.937501113175229e-13	-0.47749907296633953	4.4823718472173815e-63	-0.6564739416976646	1.4700651609451406e-71
