file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.7796204962401078	0.6064380054984961	0.9788652819801863	570	0	-0.7796204962401078	-0.7796204962401075	1.5339230469962846e-117	-0.5735278521170066	3.7941350801258517e-90	-0.7627140468320556	1.363242349304628e-109
es	Spanish	-0.6290993745074891	0.3977682912720394	0.9796849990351325	593	0	-0.6290993745074891	-0.6290993745074893	1.1541226166413668e-66	-0.4250499354184589	4.021624092896471e-52	-0.5911202753657276	3.7382269607444415e-57
ja	Japanese	-0.6605735287532565	0.4400530106032191	0.9765310587540242	570	0	-0.6605735287532565	-0.6605735287532568	9.74450278137726e-73	-0.49308093126073205	3.8863515782626035e-67	-0.6729631513636527	2.0476613068344176e-76
