file	language	correlation	corr_tubelex	n	n_missing	corr_without_missing
english_lcp_labels	English	-0.34854753434511226	0.5513218018010186	570	235	-0.5642347094064118
japanese_lcp_labels	Japanese	-0.37778608822996657	0.5461692878327824	570	112	-0.596972879835845
