file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.22322692446711095	0.586452304473507	0.391251936243675	570	0	-0.22322692446711095
es	Spanish	-0.11549276913407752	0.366772226192833	0.2986536160844774	593	0	-0.11549276913407752
ja	Japanese	-0.37267363048582486	0.43530991281149134	0.5661416862791101	570	0	-0.37267363048582486
