file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.307274321121682	0.39407631572145907	-0.5192847584473497	38130	0	0.307274321121682
es	Spanish	0.5202389981282982	0.6662907986507549	-0.7211002097507547	45190	0	0.5202389981282982
zh	Chinese	0.3724381712381725	0.3301612546922227	-0.6366620430720117	12576	0	0.3724381712381725
