file	language	Pearson's r	MAE	MSE	R2
spanish_lcp_labels	Spanish	0.6280171100379882	0.1252524912359809	0.023613771251136537	0.33187896572547004
english_lcp_labels	English	0.7208218825997615	0.10104946828615868	0.020398585019604364	0.444736513178176
japanese_lcp_labels	Japanese	0.19137903608440765	0.16951445526692688	0.04233857953244185	0.01930065521194546
