file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.42109129481322355	0.3939896483188351	0.6473770571591158	38130	0	-0.42109129481322355	-0.4210912948132233	0.0	-0.46862170552879706	0.0	-0.654648377004007	0.0
es	Spanish	-0.6421396904162623	0.6578026890702265	0.7812892329286594	45190	0	-0.6421396904162623	-0.6421396904162616	0.0	-0.6355990396499109	0.0	-0.8172003331372093	0.0
zh	Chinese	-0.4618939489031451	0.3404297476884566	0.6729163899234606	12576	0	-0.4618939489031451	-0.4618939489031453	0.0	-0.40893358377866945	0.0	-0.5793618538063184	0.0
