file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.5629090727220606	0.5832947928538815	0.786324508441625	570	0	-0.5629090727220606
es	Spanish	-0.5428379002637107	0.3626603973411675	0.8817575364970288	593	0	-0.5428379002637107
ja	Japanese	-0.5880910825855882	0.4360550796564876	0.9067490769517648	570	0	-0.5880910825855882
