file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.6722991778062977	0.5985330117079546	0.766692140178508	570	0	-0.6722991778062977	-0.6722991778062976	3.2574763472536534e-76	-0.41973660216672426	3.879939474485282e-49	-0.5808599279002122	9.879861864729122e-53
es	Spanish	-0.5082876665077523	0.37056283416292646	0.7401104282666379	593	0	-0.5082876665077523	-0.508287666507752	2.8215069524457917e-40	-0.3733962967354315	1.2593253425247184e-40	-0.5299531422645224	3.0197285433614174e-44
ja	Japanese	-0.40346642331090227	0.4368540371097416	0.6550143878223951	570	0	-0.40346642331090227	-0.403466423310902	1.0014252362155082e-23	-0.28168872227994607	4.628592883478898e-23	-0.4047236028711495	7.071636231899703e-24
