file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.5404636050084723	0.3951977767168925	0.8255430925456074	38130	0	-0.5404636050084723
es	Spanish	-0.6744235977899136	0.6582371357530477	0.8137728283249632	45190	0	-0.6744235977899136
zh	Chinese	-0.3930776845977472	0.3405879730526744	0.5332128288311004	12576	0	-0.3930776845977472
