file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.5495400806320745	0.581887090377851	0.6764980886800432	570	0	-0.5495400806320745	-0.5495400806320743	2.7464959242599597e-46	-0.41973161832316264	3.892596943750613e-49	-0.5808595967851254	9.88149648309486e-53
es	Spanish	-0.37144340151046423	0.3621570756993697	0.6186213946827036	593	0	-0.37144340151046423	-0.37144340151046445	7.734672659659658e-21	-0.3733962967354315	1.2593253425247184e-40	-0.5299531422645224	3.0197285433614174e-44
ja	Japanese	-0.3567158520767812	0.43814507762218535	0.6035679684896248	570	0	-0.3567158520767812	-0.35671585207678136	1.5150647720111311e-18	-0.28168872227994607	4.628592883478898e-23	-0.4047236028711495	7.071636231899703e-24
