file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.30727428648690663	0.3940763143084073	-0.5192846609052161	38130	0	0.30727428648690663
es	Spanish	0.5202389928994989	0.6662907971813075	-0.7211001979721442	45190	0	0.5202389928994989
zh	Chinese	0.3724381712381725	0.3301612546922227	-0.6366620430720117	12576	0	0.3724381712381725
