file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.13265974245191517	0.40364218161283427	0.36038110603649565	38130	0	-0.13265974245191517
es	Spanish	-0.13130789922826078	0.6626487303540627	0.2467055190909629	45190	0	-0.13130789922826078
zh	Chinese	-0.1443430700861929	0.3418438563085735	0.42222398491501095	12576	0	-0.1443430700861929
