file	language	correlation	corr_tubelex	n	n_missing	corr_without_missing
spanish_lcp_labels	Spanish	-0.6501491470849449	0.8546802103273756	593	3	-0.6604958080394664
english_lcp_labels	English	-0.748664472037042	0.8954245669730175	570	8	-0.7422410495715513
japanese_lcp_labels	Japanese	-0.621586706392527	0.8842925598081458	570	0	-0.621586706392527
