file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.22181957831296753	0.3936090317831855	0.35106503008959117	38130	0	-0.22181957831296753
es	Spanish	-0.24525549620287668	0.6582997467965631	0.271368447136134	45190	0	-0.24525549620287668
zh	Chinese	-0.5101143675113183	0.3344173082661076	0.8226351586704725	12576	0	-0.5101143675113183
